cycle,capacity,temperature,voltage
3214,1.8506010296450115,28.018127977648717,4.16029528893199
3215,1.8479561384925558,34.276431502022604,3.3952705696224297
3216,1.8477607539385175,27.785336494387973,4.161428877767411
3217,1.841290205658419,34.35292925698558,3.4104656511949063
3219,1.8398472243828967,27.94901643994146,4.163909074883727
3222,0.9289250713286755,27.318376966501937,4.202208900597572
3224,1.8408152176781658,33.64812848797218,3.4006414041604756
3225,1.8375647645137683,27.288837445898064,4.162173863885824
3226,1.837436028134198,33.75077258934032,3.403879368199544
3227,1.8374295150452113,27.28298872748812,4.162672981629859
3228,1.8309967651090013,33.72038549007088,3.4141854712687336
3229,1.8309480207300866,27.197780853852997,4.163304721951676
3230,1.8270310112118557,33.812030459081335,3.4230599701504794
3231,1.825874204100191,27.146854822454806,4.164624641141013
3232,1.8326556695749725,33.79680193008211,3.4023930606429906
3234,1.8338893373901277,27.496716007814644,4.165231473151539
3236,1.8163418441896257,33.92036482801563,3.3633791712406205
3238,0.8495024278973556,27.513883197245043,3.9989130145645992
3241,1.6894292470970675,32.08333169533252,3.439679725636751
3242,1.6738627275014362,24.889369351115302,4.140892122059697
3243,1.6653997895817725,31.44294016626267,3.452824239327816
3244,1.6589004567141468,24.58546074781323,4.1422501169939405
3245,1.6563695372384148,31.149900898073525,3.4521568195939896
3246,1.6498052765651445,24.41644071753624,4.1429978545991135
3247,1.6482207606793347,31.12954746264574,3.4552256770525456
3248,1.6416740142084156,24.715535275583587,4.142862374533981
3249,1.6386245061772549,31.513994261671055,3.463672030116032
3251,1.6366569071633459,24.531924106136273,4.150229384743334
3253,1.4603145729835487,30.9572734254796,3.5268413438277695
3254,1.4601559244238327,25.495334594293215,4.152671256230537
3255,1.6297458772601912,31.634787338016164,3.4680330762776053
3256,1.6239621794789194,25.109046403989463,4.144327103447738
3257,1.6189747461190664,31.273656122735403,3.46794063161749
3258,1.6135323658140497,24.75612606590057,4.145827472621024
3259,1.6106022065276324,31.0513882525287,3.4651033311991837
3260,1.6053081580511013,24.519925919469557,4.146691360737454
3261,1.603385327970667,30.825315603911406,3.463878052026492
3263,1.5986793560841388,23.601763259846912,4.154572585740725
3265,1.6009330456501039,30.772306222074594,3.4618790737027214
3266,1.5958343821198766,24.341723285189744,4.148130776817249
3267,1.593103081959898,30.77793162980491,3.4619567664351507
3268,1.5881081130636765,24.36067740003091,4.148840540135704
3269,1.5847278038634638,30.734077377574607,3.4608461967292694
3270,1.5803505942455167,24.30607874550963,4.149364172347926
3271,1.5745635835673382,30.711931701692418,3.462773986667914
3272,1.5687438979296298,24.28334797997582,4.150309171181462
3273,1.566333010512491,30.692223526355477,3.46142516586872
3275,1.563369657658768,23.464310671217874,4.158047485140414
3277,1.5638326273886345,30.656716513936473,3.459888006806987
3278,1.559333850151222,24.18152212281551,4.151588675380345
3279,1.5555948152818782,30.677651249958302,3.459225464203645
3280,1.5504120676012194,24.20768024755387,4.152198594813205
3281,1.5476478023827238,30.670401222972917,3.459378780567444
3282,1.543404675401291,24.182294899181468,4.153045805602092
3283,1.539739386517325,30.695903900430444,3.4594746923592585
3284,1.5358315208908833,24.18999944744643,4.153565151228375
3285,1.5339700150125775,30.693601629277207,3.457758884701852
3287,1.5298138131651595,23.425114109741035,4.16100751709183
3289,1.548426566555399,31.3317805416781,3.4604365465272604
3291,1.5478286608324507,24.336885966656418,4.158987700614521
3293,1.54290799064697,32.003093392777586,3.4673706320595796
3294,1.5386969274381714,25.61596246140793,4.1524530307834056
3295,1.533779245541387,32.229129548420126,3.4682443755783012
3296,1.5291331332494145,25.57362855538286,4.153424846881784
3297,1.5232762425047224,32.11597218782518,3.4662944691430644
3298,1.5178005020906307,25.387459042267434,4.154568278370746
3299,1.516942929613453,31.969087731359647,3.4597034229251418
3300,1.5126538767319162,25.230996305594537,4.155020780490612
3301,1.504554820215523,31.87470050843518,3.4622130413589143
3303,1.5012963387300697,24.628455409591417,4.161990287828581
3305,1.5056938087608687,32.24329057966032,3.4628505734955555
3306,1.5018657095018442,25.81145521646865,4.155733444461496
3307,1.5014561653901237,32.62193857776337,3.4628624711973686
3308,1.4972915232791288,25.955845888848415,4.155805964487536
3309,1.4940282599650812,32.534721843990155,3.4614145860859864
3310,1.4891769349896875,25.720582221167923,4.156560147877064
3311,1.4877852641715466,32.315090431633784,3.4567536825256298
3312,1.4829034867653252,25.477771186041426,4.157187503893495
3313,1.4759614502993734,32.11227103017126,3.457596686753219
3315,1.4697494146766685,24.46883091867299,4.164666263720591
3317,1.46977285812541,31.74433650446741,3.456382425532515
3318,1.4674403412506032,25.308230662044124,4.159298617647943
3319,1.470558314525583,32.11351047936838,3.4558985436662764
3320,1.4652632330409499,25.627862498685133,4.159068116627728
3321,1.46283441591473,32.04801967333395,3.4536993651226653
3322,1.458820126417746,25.261181515983694,4.15951617761575
3323,1.450253996699478,31.708021910539802,3.452694653937275
3324,1.4453241892803335,24.90550858278098,4.160639791730738
3325,1.4425305578112873,31.467203186429348,3.44942355838508
3327,1.4372388196865495,23.904160789370966,4.168538800460414
3329,1.4424313399104702,31.560453436032944,3.4464363236508913
3330,1.438586572097671,25.011653225897057,4.161340893251403
3331,1.4421088833576108,31.887709097598353,3.447035324752623
3332,1.437604321533275,25.400732637646126,4.161048303198228
3333,1.434829020826909,32.164811812502585,3.4510808838042264
3334,1.4289952874457164,25.493403917057734,4.161477163380127
3335,1.4264730349197716,32.13295425226488,3.450413161794029
3336,1.421393477233079,25.23461711096837,4.162133665087247
3337,1.4185121381449932,31.751336888270355,3.4446894399022403
3339,1.4126079461084764,24.041484881553743,4.169456212550315
3454,1.4799486333835308,7.831586108538486,3.438530012225991
3456,1.4932902223335514,6.1628708808558414,4.182470905836691
3458,1.4961460292323925,7.730546352316417,3.4576572257357188
3459,1.4894377508772798,6.222517583569959,4.180079979392521
3460,1.4900189090187907,7.787963683864436,3.4553887210557868
3461,1.4807629783551537,6.195388404685395,4.1807600967060585
3462,1.4768996476129497,7.849823078169805,3.453365325098602
3463,1.4688085916934648,6.239599023616455,4.18148813238487
3464,1.462458440103429,7.863220580243154,3.4533767517944844
3465,1.455792788037343,6.306215377786661,4.181248255316473
3466,1.4544307301223776,7.930106785779635,3.4460660596643384
3468,1.4425244715886518,6.185956843768388,4.184193835261351
3470,1.4431618483094144,7.888437545923743,3.4382387035909514
3471,1.4386500202498476,6.229703526301077,4.181976051987668
3472,1.4320890360324368,7.818043363205418,3.4385248959075603
3473,1.4238383070047202,6.229028515374869,4.182666093383474
3474,1.4160390477945282,7.830974235734798,3.4365202293034374
3475,1.4075518539035174,6.149618502992722,4.183715406919684
3476,1.3993956900963707,7.878562179371438,3.4352027430527405
3477,1.3928276073351367,6.189221794157435,4.1842825336873375
3478,1.3886565551850412,7.960251571512366,3.4334546922415696
3480,1.3774732410852994,6.0903838587137455,4.1859021393875775
3482,1.3745607930483492,7.825815360855775,3.425091148228222
3483,1.3720957995110163,6.149702463834278,4.184455161620934
3484,1.3620064948254462,7.871717073752719,3.43285332747351
3485,1.3558165162778757,6.139138266560409,4.184477376628619
3486,1.3508129695770115,7.872850841533409,3.4316708520467616
3487,1.3434630145605102,6.099006755965713,4.184508206956703
3488,1.3355548627028924,7.787673589037049,3.4305423593747584
3489,1.3303569437561031,6.062456798660048,4.18514562012166
3490,1.3408987838411335,7.997910807563725,3.4188541266416608
3492,1.328604201253648,6.112608632620739,4.1867087126576745
3494,1.317490039599944,7.881896352735887,3.42241373548389
3495,1.3167268146328486,6.103288890011372,4.185414532391283
3496,1.3251289035139608,8.022448822976777,3.4160977003080477
3497,1.3161278182102958,6.132864117686446,4.185329376828669
3498,1.3108149842310695,7.977920186292173,3.415875051664848
3499,1.3034611520694936,6.192706577814643,4.185711505492434
3500,1.291859586646764,8.016774436428086,3.420770509924939
3501,1.2877311521020516,6.2071253146121865,4.185773450409738
3502,1.2927476790087045,8.104364904391632,3.412152763562302
3504,1.2806708467477537,6.109124204077515,4.186987966667885
3506,1.2774060509268403,8.021367388918382,3.411365387592042
3507,1.2753240606649654,6.139410390428101,4.185738539558719
3508,1.2707342791978329,8.012944452376887,3.4151055404827564
3509,1.2645430061098069,6.16224670005526,4.185638882208892
3510,1.2587732764214878,7.944197776199544,3.4139726333379956
3511,1.2534470479363495,6.126052693685653,4.185961398222499
3512,1.2507848222153612,7.904886527570053,3.410670178184504
3513,1.2232156811401533,6.105635722762531,4.185845838451035
3514,1.0047759561813825,24.89207373300309,3.3100621558905616
3516,1.8133035168823008,25.907985663073088,4.151105355489615
3518,1.8039083346690943,25.959062630105592,3.4631992414146664
3519,1.811103571477324,24.727306081931474,4.145040513105867
3520,1.807271746777358,25.802571879383937,3.4699576163352273
3521,1.8083475308954569,24.50397181900134,4.14320328493504
3522,1.807249368486947,25.60229945293067,3.4705857000702847
3523,1.805011135975515,24.348885868090353,4.14255472151694
3524,1.8018137790548585,25.340807182068417,3.4698672359538234
3525,1.7922031649699501,24.137597579957855,4.1446221502607505
3526,1.7958801201760344,25.066700521969093,3.463667726287472
3528,1.7840119159830738,24.151580151392057,4.151302662355668
3530,1.7914475384581054,24.87901399238054,3.4626756481952135
3531,1.7812121417739148,24.037343987814612,4.145650306085001
3532,1.7919935122391064,24.962178834594535,3.466538555244564
3533,1.7786129859625908,24.065883368033738,4.14529721146676
3534,1.792259687670698,24.97176766201835,3.465990459572376
3535,1.7784202226281494,24.094275797672235,4.1448826893451916
3536,1.7890208590086731,24.904899107239256,3.466849428071611
3537,1.7745214615296578,23.990752129883173,4.145051158819445
3538,1.7865826323360412,24.82894570331574,3.467879751690846
3540,1.770334692085835,24.058654010731185,4.151249838686927
3542,1.7859372579037527,25.10525347823647,3.4680189335962623
3543,1.7710005289012285,24.245444516410142,4.145097183446143
3544,1.7843806499541013,24.951154809529978,3.470195201959518
3545,1.767785877078169,24.09959341575549,4.145261937629837
3546,1.7815322543522008,24.904434158959226,3.471307979909313
3547,1.7643048125345386,24.088392047468204,4.145539846340079
3548,1.7789102509498411,24.887170444449442,3.4716713367418284
3549,1.7611364493450565,24.10645885566613,4.145548661143891
3550,1.7810744643848535,25.527212929862493,3.474226898019182
3552,1.763403198119985,25.253573022518065,4.150272570089225
3554,1.7860545116191255,26.409994049975936,3.4759464645675298
3555,1.7707605490985532,26.15698722576941,4.143611901123088
3556,1.79135717476684,27.24956363748299,3.4817927176696424
3557,1.7717371933104793,25.98975036793198,4.14286393259212
3558,1.782365105946064,25.79213906476866,3.4752876993515778
3559,1.761495469568618,24.75490648177289,4.144502066941548
3560,1.7739960627694749,25.237865068781456,3.47360641557491
3561,1.7559205931449577,24.365787864975356,4.1452726875872346
3562,1.7690192979320278,24.99097283085835,3.474225056890293
3564,1.7502772431769436,24.375971403997298,4.151428426854897
3566,1.7857549397457821,32.80125252337081,3.476093760887936
3568,1.7850108432884495,26.76704877771103,4.142887883169412
3570,1.7995419835302942,31.56958368042232,3.478693083596387
3571,1.7963251838930518,26.025074259777117,4.14125374643011
3572,1.7939902671141912,30.90999308530252,3.4750535971066037
3573,1.7913517549620888,25.59675244451564,4.142422855914326
3574,1.7882796371894978,30.76520980990786,3.473958373265381
3575,1.7859001141142439,25.534433563379483,4.14309952502409
3576,1.7842603860636932,30.827871356237775,3.473907031933396
3577,1.78174286866242,25.669703594534173,4.143326083300835
3578,1.7786808255391775,31.04477819361822,3.4760652075601257
3580,1.7761247334637094,25.40951944011961,4.14907634075162
3582,1.7800328228472264,31.495558048290054,3.4762696586688855
3583,1.778775002158128,26.275163452506014,4.143288544292854
3584,1.7744386270162489,31.22858520243483,3.4773296157781552
3585,1.7725541469669168,25.817009436245133,4.143373932035913
3586,1.7744854757548105,30.77808307184711,3.4741834201518116
3587,1.7715729199163137,25.415992598327335,4.144250503444095
3588,1.769260020321575,30.558421734854203,3.4723504122251145
3589,1.767821838442363,25.35904282292891,4.14463087599131
3590,1.7624476811520924,30.72558468538039,3.4751627339527484
3592,1.761811373033695,25.11005539282735,4.15057384982575
3594,1.7642262942646292,31.23295964013785,3.476326267904414
3595,1.7626983920880315,26.003423611549277,4.144622954794604
3596,1.7634442614802381,31.072817634800376,3.475057563311369
3597,1.761284202301556,25.662282014884894,4.144494992949519
3598,1.7588280449866125,30.6408857593701,3.472743253213143
3599,1.7577326940448847,25.377102435138223,4.145569844122664
3600,1.75778739668331,30.615000516436165,3.4724597721649664
3601,1.755022015828878,25.40232455792833,4.145554131768603
3602,1.753152410879733,30.62198587167864,3.4727100432360887
3604,1.7536736859024487,25.426471046932814,4.150992523045534
3606,1.764281314415893,32.233363947568954,3.4792060334218475
3607,1.7647130982166288,27.479590475624086,4.1429884027394985
3608,1.7656717224000562,32.95844838713035,3.483370799287766
3609,1.7648029088559092,28.108552471224623,4.141918691026926
3610,1.7568875028520288,32.33796562819801,3.481411230676488
3611,1.7549467614083463,26.49558076326607,4.144452924001327
3612,1.7495004173434614,31.201004004004968,3.4750001030504976
3613,1.7469040568958216,25.81489249545392,4.1449058358151065
3614,1.7439103114576007,30.844212128034435,3.4729861560107773
3616,1.7435755488987887,24.826540845181007,4.1517261394292415
3618,1.7540015583952249,32.19294879984907,3.4793522768122993
3620,1.7624576382711272,26.79970691155581,4.146735402883079
3622,1.7684320312037716,33.061467350604964,3.486359894946784
3623,1.7684398809306108,27.74958674732433,4.140710410004075
3624,1.7665142812303394,32.35366819628823,3.4833864674331436
3625,1.5930648459944299,28.70028082287561,4.088803346476171
3626,1.9888267336067917,34.70040609904863,3.521360251690921
3628,1.7577821342083602,27.8391403851944,4.146205870201966
3630,1.7686831080126566,32.421923396380706,3.481761447167762
3631,1.7608966909145949,26.77689277733354,4.142150005384734
3632,1.7605413187673802,31.609192155405946,3.4797578588851743
3633,1.7556621899079963,26.324795740744577,4.143691753448389
3634,1.7607272800572853,31.31596403602263,3.4759650916373124
3635,1.7641921623533972,26.316659103181216,4.144205493803854
3636,1.7651231995281667,31.998588265349394,3.4781154314639453
3637,1.760432525001994,27.517415935326273,4.142167873489927
3638,1.7640717002280855,32.98892411466723,3.4830514284703322
3640,1.7605483542528588,27.68369504016409,4.146940358661854
3642,1.764045396257508,32.83558656237567,3.4809173250237535
3643,1.7585280409820565,27.14599765338197,4.142252381949433
3644,1.7563666628256518,31.97863874379167,3.4789400787918914
3645,1.7515154811886449,26.736635319558303,4.143173865471735
3646,1.7539592898016523,31.7958885352369,3.4777534118948465
3647,1.749311406653293,26.588071671581062,4.143517190669134
3648,1.7535034330937538,31.804649399184477,3.4766647808370212
3649,1.749335475042892,26.92697713466223,4.142759288635489
3650,1.7500317960682699,32.18425444090601,3.4791247798630294
3652,1.7498241728134907,27.01835874964169,4.149503413558982
3654,1.7570796823169466,33.27019350164624,3.4818392989655798
3655,1.7546438042242587,28.55924287940608,4.1417335000119015
3656,1.7541751750283718,32.91813190932092,3.4813626313858914
3657,1.7501758441604172,26.907112086603266,4.143065509175139
3658,1.7467894675164466,31.48100878915281,3.473301690187071
3659,1.7411165111755973,26.09160348392822,4.1441859823396605
3660,1.7371266939536254,31.127100398792322,3.47367585218267
3661,1.7327605553247334,25.81639306361117,4.145464708672333
3662,1.735432809496716,30.925481627228724,3.4715154587275445
3664,1.733220674398637,25.421987428824455,4.152232280553303
3666,1.746369692537941,32.53816915596416,3.476844269698795
3667,1.7454411791017936,27.878470846196947,4.1433542515103285
3668,1.7468186998627906,33.5082870689835,3.4828021334350594
3669,1.7437478421473287,28.57735195207146,4.1420201400365
3670,1.7420043126631197,32.72223824057796,3.478717992363499
3671,1.7356422729157581,26.68075938974654,4.143965021083959
3672,1.7330777168447082,31.339643544788586,3.47116141622232
3673,1.7295086549927694,25.970152637366542,4.145841933701179
3674,1.7308282824952483,31.09122546658414,3.469009856426531
3676,1.7266685112636537,24.985892248387724,4.152382946412576
3678,1.748461079281369,32.074525923461515,3.475700880273514
3680,1.7583377508541571,26.829506608753892,4.145751394959749
3682,1.7677695284493928,33.167208512161885,3.4820950413929173
3683,1.762998296972652,27.808723306936354,4.138926236606243
3684,1.7540458442475175,32.14047774193924,3.480244357608362
3685,1.7489801168130024,26.4593708063853,4.141774452033666
3686,1.7478459030437181,31.245399132402053,3.473582906957752
3687,1.7437430271344578,25.826904523705508,4.143291451641418
3688,1.740113858285676,30.941808328244683,3.4722242034096427
3689,1.7365252547889134,25.545630364302028,4.144695819936133
3690,1.7368241435606468,30.729579296950984,3.4700774937906473
3692,1.7340760024173818,25.267064116063818,4.150963388114213
3694,1.7421886723306725,32.241219078736684,3.4765508294649767
3695,1.738051748120656,27.53533172646927,4.141679851851095
3696,1.7468247767420366,33.273484981762124,3.478023823464381
3697,1.746630497668583,27.77912293716307,4.141300001169676
3698,1.736862608514312,31.82186022608825,3.4748978056910036
3699,1.7326817147674765,25.98623560621165,4.144763026765031
3700,1.7335147744531418,30.953485299150877,3.468132135397358
3701,1.7297032781951553,25.526674588200482,4.1452589329104015
3702,1.7240606438717592,30.594113322212998,3.4677152773874327
3704,1.7210381706719238,24.476907011878026,4.152821164725651
3706,1.7280730273593548,30.621050708667628,3.464870080840597
3707,1.7232029032847038,25.438741902383168,4.146274145316352
3708,1.7251275844870273,30.73760557478901,3.4658543618027586
3709,1.7217366652777588,25.139793567313763,4.146621540344394
3710,1.7234116508868853,30.475687104433288,3.463489697714707
3711,1.7214439681622753,25.21695704936807,4.147194974393736
3712,1.7200809722708572,30.665478038053948,3.4657104202129614
3713,1.7168397488875167,25.220295793709035,4.1476015124461965
3714,1.7148671401292597,30.48169086494209,3.4645909946616267
3716,1.7110650048178624,24.45054096346435,4.153842060671256
3718,1.7139137389141732,30.501790386236014,3.4629772764216105
3719,1.7114295162134143,25.116648501071623,4.148356917469836
3720,1.7167833096516765,30.48295279202987,3.4616288821771044
3721,1.7138520537343058,25.302872598610957,4.147785612702741
3722,1.7140757693560338,30.592002581671938,3.4628964155593924
3723,1.71092680690721,25.07063010108727,4.148306209482215
3724,1.7101854215059125,30.424569049276556,3.4611295820153054
3725,1.7073516675855973,25.10424730564541,4.148537865553475
3726,1.7066640159730777,30.570652220376168,3.4632231738970973
3728,1.7037935420488417,24.370918771536083,4.154809015192055
3730,1.710986190616815,30.460459721443804,3.4594353969848526
3731,1.706204179324429,25.11595057252523,4.1485636583194205
3732,1.7076085193086332,30.547691944309644,3.4619323762511636
3733,1.7050777922687048,25.468538364225786,4.148544685268495
3734,1.7117072419439026,31.189572257243857,3.4640211108291785
3735,1.710081575439492,26.362374229354483,4.147153143975073
3736,1.71505957271659,31.8980817857202,3.4674082899150322
3737,1.7139519478245426,26.956738275219486,4.146592634837844
3738,1.7178633301755144,32.32306890954346,3.467669094088933
3740,1.7157845631775563,25.297191974426802,4.153035922812438
3742,1.7090975273236129,30.83436798904695,3.4590063160949422
3743,1.7042632338411339,25.17125538970103,4.148865369077232
3744,1.6972319194534986,30.287043848864634,3.4580229191527696
3745,1.6947004410577275,24.78213732406969,4.150074761773115
3746,1.6943009963614384,30.072000414523774,3.4563349020618155
3747,1.6928458405967666,24.853530764290635,4.150546613197419
3748,1.704555170482334,31.093661069729663,3.460450149170936
3749,1.7010270517432464,25.818727441591122,4.148842500672321
3750,1.7009062599873388,31.60762351123511,3.463960681885895
3752,1.701273448009839,26.143610281296123,4.154047573206776
3754,1.7036048740926337,31.68782676208534,3.4630674142567415
3755,1.7000734190254343,25.800442318862693,4.148646776994471
3756,1.6950913660481712,30.64130472367544,3.456673276206162
3757,1.6924424655862214,24.993564612879585,4.150196543665087
3758,1.6895347747296572,30.35775664232519,3.455027058159508
3759,1.6880521809743447,24.91922282699866,4.150704061226087
3760,1.6870345041230985,30.46760275047683,3.4563883170293215
3761,1.687617350133579,25.58887590625053,4.150928126705052
3762,1.6967331283466862,31.690335464880064,3.462072409842235
3764,1.6967998270141906,25.94553013564419,4.154850230667131
3766,1.7023346925195821,32.58002111430288,3.466006130026554
3767,1.70090497750526,27.077231295094183,4.147312835399208
3768,1.697438735010341,31.69291039725797,3.4601239314707923
3769,1.6951043843995244,25.733041491781904,4.149096362991861
3770,1.6869444893306367,30.60840039029274,3.453593464720813
3771,1.685018407834896,25.016780647725728,4.150805811940927
3772,1.6889175982080642,30.399652022711006,3.4519795194744436
3773,1.6848439941092619,24.975091635446812,4.150897281872474
3774,1.6841861844951624,30.547315574796166,3.454434064432584
3776,1.6828279128037003,25.381212479554385,4.156891587224968
3778,1.6983091874526897,32.47851626978816,3.4638257834252806
3779,1.6987480856087707,27.509581436128197,4.148204427619683
3780,1.6994701868674842,33.085111849545555,3.4669219935055278
3781,1.7014539221826317,27.52697445668887,4.147568521052699
3782,1.6880865888228749,32.12056072268224,3.4626538753824714
3783,1.6878062068003952,26.0517260996013,4.149728621530474
3784,1.6761320622402738,30.90915966232928,3.4554390863736857
3785,1.6780345648690382,25.31536083202422,4.151612684645598
3786,1.6715287297874437,30.586499493516442,3.453636642746737
3788,1.6721630192209709,24.32889071354923,4.158101768518245
3790,1.6821172366695203,31.078305845971443,3.453072475453234
3791,1.306462489962015,28.575614060371645,4.0690327350693565
3792,2.4479917457341593,33.98757612493629,3.626510481777051
3794,1.6451607171636364,27.075956598915845,4.1560875941835915
3796,1.6952843343562671,32.26010764297862,3.466145279289297
3797,1.6942332430019533,26.479499381374726,4.14822625746371
3798,1.6842335492391187,31.42619925446257,3.4640146950069006
3799,1.6832343442355553,26.02254059045754,4.149762458503984
3800,1.677122807606895,31.20956154006514,3.4626259258314476
3801,1.678735057930341,25.863088462880437,4.150785812028847
3802,1.6743832892629344,31.078110221174402,3.4609363258654184
3803,1.6772132449154957,25.750676431171872,4.150896385528703
3804,1.6699652102472606,31.053614094154142,3.4616449511434926
3806,1.6687130120825162,24.965158630346426,4.15702406207079
3808,1.668249713442684,31.060532833540666,3.46014320685645
3809,1.669168385693686,25.65545067135616,4.151301283187423
3810,1.6708474247714806,30.97728291917627,3.4580980197093147
3811,1.6706260639577726,25.633810814345832,4.151228097867859
3812,1.6634337744456573,30.93918723715448,3.459389982444422
3813,1.6639975930080395,25.602007150020775,4.152053200361729
3814,1.6664334225042385,30.926289651305336,3.455631406481116
3815,1.6673435634574079,25.566069311147785,4.151674543359438
3816,1.6643746381723747,30.863054927475556,3.4549175745634897
3818,1.6648761173949151,24.862180524716134,4.157938871381267
3820,1.665058201551533,31.038017243387284,3.4567232383364708
3821,1.6636402403368535,25.711824903984965,4.152082143890633
3822,1.6615342862935558,31.04050751190746,3.4566056806279244
3823,1.6616291732001578,25.639597616570825,4.150929110257257
3824,1.6547970083940968,30.957302786226403,3.457263997632369
3825,1.6553840702539302,25.59123026810333,4.1526480804579355
3826,1.6572762628977382,30.945276932009087,3.4540018182289085
3827,1.658325265721415,25.572145040970046,4.1523119293039805
3828,1.653471988712397,30.888914324823496,3.454729708764956
3830,1.6551229483562535,25.04569747293475,4.158622212800006
3832,1.6719248839927578,32.321489418619095,3.4602322781016106
3833,1.6733625138158603,27.74534114624764,4.149900423458011
3834,1.6749451378967173,33.23510488083581,3.4653467037084007
3835,1.676253243121167,27.835438221704962,4.149882989318861
3836,1.6698817123759337,32.672384089467116,3.4612961227490118
3837,1.6703577761506172,26.755144690293683,4.150761257170011
3838,1.657371692623067,31.627875999689845,3.4568319834213184
3839,1.657603989310114,26.04853863662082,4.152262998646155
3840,1.650962821780078,31.234092745007935,3.4542748719327436
3842,1.6516266888057742,24.991544008898256,4.158754626980858
3844,1.6762353195080226,31.95070753872921,3.459039144301172
3846,1.6835677993223508,26.2361135354094,4.154314390180994
3848,1.6848716758997662,32.94223311807837,3.466556169993412
3849,1.6859245167267414,27.405554822784833,4.147789649080693
3850,1.677893820093133,31.941852555671353,3.4591810827626084
3851,1.6790179949735697,26.343103480560828,4.150022174439124
3852,1.6646896107160252,31.44720711271493,3.4577876655294553
3853,1.6661783183494463,25.960204801823828,4.151449383101883
3854,1.6600930868608172,31.12482497372082,3.454417180570097
3855,1.6609541669406027,25.78792619646039,4.151501414480594
3856,1.6509712964439862,30.75545169222773,3.4527482715790674
3858,1.6546222809089821,25.924212788366738,4.158245971512962
3860,1.6615734626622045,32.32491302674166,3.460599249296477
3861,1.6650297059439327,27.663905355859097,4.15071646531501
3862,1.6645303248532635,32.9527098749988,3.463474146193779
3863,1.6661277570900341,27.61717524455868,4.1500013417969255
3864,1.650200727223437,31.963338156822644,3.458931693641407
3865,1.651546096261645,26.46991789105188,4.152384444196472
3866,1.644970555485038,31.192560893948695,3.4515443093644445
3867,1.6472053504377961,25.895112324326472,4.153302688419617
3868,1.6385805068935435,31.011896164180595,3.451340191696518
3870,1.6405818138853645,25.163318742843128,4.159931848271122
3872,1.6415715525318844,31.59342641124915,3.4541105051819967
3873,1.6453578169896754,27.14156312414779,4.152582767267886
3874,1.6515474949923032,32.451352345308976,3.456542656900933
3875,1.6557189519126305,27.86049185200816,4.151418285327722
3876,1.6587376759792556,33.70907658061942,3.462836576734922
3877,1.6607511323752002,27.791798616878506,4.150512521356352
3878,1.645082017600481,32.3628652503866,3.455642847223531
3879,1.6473632113300303,26.57602708077459,4.152413294944123
3880,1.6307027929230344,31.558941182174713,3.453765407751183
3882,1.6323784256102838,25.269387762925398,4.160000160065512
3884,1.6259367026917193,31.135887556686384,3.4500406564088526
3885,1.6289769657247761,25.650349774359256,4.154551615521496
3886,1.6290369362599573,31.04112225235265,3.447400483446299
3887,1.631038323364272,25.68512288893137,4.154407585235413
3888,1.6230199479942833,31.054879323980543,3.449026045033965
3889,1.6256518950997363,25.752828799921502,4.154768059181239
3890,1.6179570371795697,31.10833607101402,3.450376630404453
3891,1.6193763781338135,25.713456398601018,4.154859281571298
3892,1.6162663477695056,30.944663670795183,3.447000121773302
3894,1.6185385440570987,24.84462164180059,4.1612841543506285
3896,1.6713661683030185,32.6791979812127,3.4669760884346075
3898,1.6910054722549526,27.658426062765713,4.150672897758914
3900,1.6892568787511466,33.03296653786076,3.4736386683731344
3901,1.690948334111774,27.32162309022555,4.145736672394031
3902,1.682905357004655,32.14080730031082,3.467958204671299
3903,1.684399850219222,26.54578737520252,4.147051036967786
3904,1.677226965585958,31.54659714469647,3.4632760700749996
3905,1.6799833442398482,26.170483326429252,4.147848074623053
3906,1.6707461566278017,31.32211217550974,3.4628276335315356
3907,1.674767623137495,26.154904890053253,4.148782859260017
3908,1.6741057345326198,31.944476209251814,3.4646012546935614
3910,1.6772684317474302,26.652287874696576,4.153245516386185
3912,1.6789573148954842,32.95970790517297,3.467937221948995
3913,1.682129674276236,27.80962892697604,4.146311803660073
3914,1.6708161400568209,31.94954978552722,3.462497796397771
3915,1.6724232702549757,26.040452152985708,4.149004802110701
3916,1.6565261820381436,31.016509562928245,3.4597555835668237
3917,1.6591963294616703,25.520665829283526,4.150827646629107
3918,1.6505672834795972,30.717850318637232,3.4575027462160053
3919,1.6549720248579827,25.355358000653577,4.151348058851812
3920,1.6467023682893769,30.879779806825745,3.4593887120996203
3922,1.6506776968975625,25.27050590536366,4.156933899729076
3924,1.6554816513410016,31.650221324336044,3.459697403340653
3925,1.6601071148553326,26.587763387769108,4.150280993467123
3926,1.6524945389447028,32.06625589927076,3.464129590458387
3927,1.6562962114252318,27.014638512012567,4.150259416944604
3928,1.6522547936653782,31.895952062496796,3.460169463632063
3929,1.6546288784742038,26.071968918543185,4.150662346529986
3930,1.6401732180007957,30.985495506316067,3.4561756716228116
3931,1.6424580775748918,25.48626278355567,4.152219367468678
3932,1.637554063982733,30.72140290899611,3.452053305545746
3934,1.6413975590998862,24.520136193021575,4.1586481338696615
3936,1.6342523851247597,30.525764579406868,3.4498706612134633
3937,1.63864111194711,25.826781428902297,4.152722312097284
3938,1.6431507327432797,31.861104818689885,3.4562888987795763
3939,1.6486437150318154,26.888580944227535,4.15082546590405
